Area,,Title,Href,Bedrooms,Bathrooms,Lounges,Main Value 3,Price,Dining Areas,Pool,Floor Area,Land Area,Province,City,Suburb,Area,Price per Sqm,Price per Land Area,Type,Max Price,Max Price Href,Potential Profit
lanseria-and-surrounds,13307,3 Bed Apartment in Lanseria and surrounds,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/T4224944,3.0,2.0,1.0,LevyR 1550,1245000.0,,,82.0,,gauteng,johannesburg,north-riding-to-lanseria,lanseria-and-surrounds,15182.926829268292,,Apartment,1310000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/T4230556,65000.0
lanseria-and-surrounds,14870,3 Bed Apartment in Lanseria and surrounds,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/T4221969,3.0,2.0,1.0,LevyR 1050,1245000.0,,,82.0,,gauteng,johannesburg,north-riding-to-lanseria,lanseria-and-surrounds,15182.926829268292,,Apartment,1310000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/T4230556,65000.0
lanseria-and-surrounds,14873,3 Bed Apartment in Lanseria and surrounds,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/T4136710,3.0,2.0,1.0,LevyR 1050,1245000.0,,,82.0,,gauteng,johannesburg,north-riding-to-lanseria,lanseria-and-surrounds,15182.926829268292,,Apartment,1310000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/T4230556,65000.0
lanseria-and-surrounds,14312,2 Bed Apartment in Lanseria and surrounds,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/67-masai-lofts-at-lion-pride-lifestyle-estate-nietgedacht-535-jq-johannesburg-south-africa/T4187458,2.0,2.0,1.0,LevyR 1250,1095000.0,,,66.0,,gauteng,johannesburg,north-riding-to-lanseria,lanseria-and-surrounds,16590.909090909092,,Apartment,1160000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/478-masai/15-mooi-street/T4211177,65000.0
lanseria-and-surrounds,14837,2 Bed Apartment in Lanseria and surrounds,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/T4119342,2.0,2.0,1.0,LevyR 1050,1095000.0,,,66.0,,gauteng,johannesburg,north-riding-to-lanseria,lanseria-and-surrounds,16590.909090909092,,Apartment,1160000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/478-masai/15-mooi-street/T4211177,65000.0
lanseria-and-surrounds,12213,2 Bed Apartment in Lanseria and surrounds,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/630-masai-lofts/630-orc-rd/T4332938,2.0,2.0,1.0,LevyR 1050,1120000.0,1.0,,66.0,,gauteng,johannesburg,north-riding-to-lanseria,lanseria-and-surrounds,16969.696969696968,,Apartment,1160000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/478-masai/15-mooi-street/T4211177,40000.0
lanseria-and-surrounds,13254,2 Bed Apartment in Lanseria and surrounds,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/T4189976,2.0,2.0,1.0,LevyR 1250,1120000.0,,,66.0,,gauteng,johannesburg,north-riding-to-lanseria,lanseria-and-surrounds,16969.696969696968,,Apartment,1160000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/478-masai/15-mooi-street/T4211177,40000.0
lanseria-and-surrounds,12519,2 Bed Apartment in Lanseria and surrounds,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/1-masia-lofts/5689-osolo-street/T4341909,2.0,1.0,1.0,LevyR 1100,955000.0,,,56.0,,gauteng,johannesburg,north-riding-to-lanseria,lanseria-and-surrounds,17053.571428571428,,Apartment,1060000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/780-masai-lofts/780-retro-rd/T4332957,105000.0
lanseria-and-surrounds,12170,2 Bed Apartment in Lanseria and surrounds,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/2475-lion-pride-lifestyle-estate/T4354426,2.0,1.0,1.0,LevyR 1050,995000.0,,,56.0,,gauteng,johannesburg,north-riding-to-lanseria,lanseria-and-surrounds,17767.85714285714,,Apartment,1060000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/780-masai-lofts/780-retro-rd/T4332957,65000.0
linbro-park,7567,1 Bed Apartment in Linbro Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/linbro-park/T4396425,1.0,1.0,1.0,,600000.0,1.0,1.0,47.0,,gauteng,johannesburg,sandton-and-bryanston-north,linbro-park,12765.95744680851,,Apartment,855000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/linbro-park/1265-the-reid/28-beacon-ave/T3752444,255000.0
linbro-park,3069,2 Bed Apartment in Linbro Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/linbro-park/1003-ss-the-reid/28-beacon-avenue/T4492721,2.0,2.0,1.0,LevyR 2275,1420000.0,1.0,1.0,106.0,,gauteng,johannesburg,sandton-and-bryanston-north,linbro-park,13396.22641509434,,Apartment,1565000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/linbro-park/T4335312,145000.0
linbro-park,2441,2 Bed Apartment in Linbro Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/linbro-park/T4320875,2.0,2.0,1.0,LevyR 2832,1245000.0,1.0,1.0,92.0,,gauteng,johannesburg,sandton-and-bryanston-north,linbro-park,13532.608695652174,,Apartment,1499000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/linbro-park/T4315172,254000.0
linbro-park,5082,2 Bed Apartment in Linbro Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/linbro-park/T4332733,2.0,2.0,1.0,LevyR 2000,1245000.0,,1.0,92.0,,gauteng,johannesburg,sandton-and-bryanston-north,linbro-park,13532.608695652174,,Apartment,1499000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/linbro-park/T4315172,254000.0
linbro-park,5269,2 Bed Apartment in Linbro Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/linbro-park/T4431710,2.0,2.0,,LevyR 1895,1420000.0,,1.0,103.0,,gauteng,johannesburg,sandton-and-bryanston-north,linbro-park,13786.40776699029,,Apartment,1500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/linbro-park/239-the-reid/239-beacon-avenue/T4255999,80000.0
linbro-park,3013,2 Bed Apartment in Linbro Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/linbro-park/4903-fish-eagle-view/15-ben-acre-lane/T4488059,2.0,2.0,1.0,LevyR 1870,1275000.0,1.0,1.0,92.0,,gauteng,johannesburg,sandton-and-bryanston-north,linbro-park,13858.695652173914,,Apartment,1499000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/linbro-park/T4315172,224000.0
linbro-park,8878,2 Bed Apartment in Linbro Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/linbro-park/T4368071,2.0,2.0,1.0,LevyR 2229,1450000.0,1.0,1.0,103.0,,gauteng,johannesburg,sandton-and-bryanston-north,linbro-park,14077.669902912621,,Apartment,1500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/linbro-park/239-the-reid/239-beacon-avenue/T4255999,50000.0
linbro-park,5154,2 Bed Apartment in Linbro Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/linbro-park/T4392998,2.0,2.0,1.0,LevyR 2304,1299900.0,,1.0,92.0,,gauteng,johannesburg,sandton-and-bryanston-north,linbro-park,14129.347826086956,,Apartment,1499000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/linbro-park/T4315172,199100.0
linbro-park,2711,1 Bed Apartment in Linbro Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/linbro-park/3805-ss-fish-eagle-view/15c-benacre-lane/T4516308,1.0,1.0,1.0,LevyR 1900,640000.0,,1.0,45.0,,gauteng,johannesburg,sandton-and-bryanston-north,linbro-park,14222.222222222223,,Apartment,729900.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/linbro-park/T4093543,89900.0
linbro-park,3090,2 Bed Apartment in Linbro Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/linbro-park/749-the-reid/28-beacon-avenue/T4267456,2.0,2.0,1.0,LevyR 1546,1475000.0,1.0,1.0,103.0,,gauteng,johannesburg,sandton-and-bryanston-north,linbro-park,14320.388349514564,,Apartment,1500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/linbro-park/239-the-reid/239-beacon-avenue/T4255999,25000.0
linden,10010,2 Bed Apartment in Linden,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/linden/T4319085,2.0,1.0,1.0,LevyR 2423,785000.0,,1.0,67.0,,gauteng,johannesburg,northcliff,linden,11716.41791044776,,Apartment,949000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/linden/T4233353,164000.0
linden,11016,2 Bed Apartment in Linden,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/linden/T4309256,2.0,1.0,1.0,LevyR 2500,849000.0,,,67.0,,gauteng,johannesburg,northcliff,linden,12671.641791044776,,Apartment,949000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/linden/T4233353,100000.0
linden,10044,2 Bed Apartment in Linden,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/linden/T4309059,2.0,1.0,1.0,LevyR 2500,870000.0,,,67.0,,gauteng,johannesburg,northcliff,linden,12985.074626865671,,Apartment,949000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/linden/T4233353,79000.0
linden,9325,1 Bed Apartment in Linden,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/linden/1-ss-fifty-five/55-west-street/T3955038,1.0,1.0,1.0,RatesR 700,775000.0,,,45.0,3477.0,gauteng,johannesburg,northcliff,linden,17222.222222222223,222.89329882082254,Apartment,795000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/linden/T4362276,20000.0
linden,9446,2 Bed Apartment in Linden,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/linden/7-ss-fifty-five/55-malibongwe-drive/T4481849,2.0,1.0,1.0,LevyR 1950,1300000.0,,,74.0,,gauteng,johannesburg,northcliff,linden,17567.567567567567,,Apartment,1350000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/linden/7-55-on-west/55-west-street/T4512772,50000.0
lombardy-east,3027,3 Bed Apartment in Longmeadow,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/lombardy-east/233-westlake-eco-estate/233-westfield-road/T4472143,3.0,2.0,1.0,LevyR 2541,1300000.0,1.0,1.0,103.0,,gauteng,johannesburg,sandton-and-bryanston-north,lombardy-east,12621.359223300971,,Apartment,1350000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/lombardy-east/493-westlake-eco-estate/63-westfiled-road/T4501917,50000.0
lombardy-east,4679,1 Bed Apartment in Longmeadow,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/lombardy-east/T4315158,1.0,1.0,1.0,LevyR 1383,695000.0,,1.0,41.0,,gauteng,johannesburg,sandton-and-bryanston-north,lombardy-east,16951.219512195123,,Apartment,750000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/lombardy-east/43-westfield-road/T4450630,55000.0
lonehill,16357,2 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/71-montserrat/16-white-hills-boulevard/T4474694,2.0,1.0,2.0,LevyR 4071,845000.0,,1.0,116.0,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,7284.482758620689,,Apartment,1380000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/260-tinza-lifestyle-estate/95-forest-drive/Z47886,535000.0
lonehill,17101,2 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4409644,2.0,1.0,1.0,LevyR 2504,850000.0,1.0,1.0,116.0,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,7327.586206896552,,Apartment,1380000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/260-tinza-lifestyle-estate/95-forest-drive/Z47886,530000.0
lonehill,17118,2 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4143672,2.0,1.0,1.0,LevyR 2504,850000.0,1.0,1.0,116.0,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,7327.586206896552,,Apartment,1380000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/260-tinza-lifestyle-estate/95-forest-drive/Z47886,530000.0
lonehill,15172,2 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4444978,2.0,1.0,1.0,LevyR 1800,900000.0,1.0,1.0,109.0,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,8256.880733944954,,Apartment,1120000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/0-tinza/26-forest-drive/T4428598,220000.0
lonehill,16867,1 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4475648,1.0,1.0,,LevyR 1853,700000.0,,1.0,84.0,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,8333.333333333334,,Apartment,1100000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4363401,400000.0
lonehill,15590,2 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/97-ss-tinza-lifestyle-estate/26-forest-drive/T3890532,2.0,1.0,1.0,RatesR 779,1090000.0,1.0,1.0,128.0,128.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,8515.625,8515.625,Apartment,1250000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4482837,160000.0
lonehill,15620,2 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/97-tinza-lifestyle-estate/97-forest-drive/T3724228,2.0,1.0,2.0,LevyR 2616,1149000.0,1.0,1.0,128.0,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,8976.5625,,Apartment,1250000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4482837,101000.0
lonehill,17230,2 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4358026,2.0,1.0,1.0,LevyR 2240,900000.0,,1.0,100.0,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,9000.0,,Apartment,1350000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4490614,450000.0
lonehill,15354,1 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/220-tinza-lifestyle-estate/13-forest-drive/T4177542,1.0,1.0,1.0,RatesR 750,699999.0,,1.0,77.0,77.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,9090.896103896104,9090.896103896104,Apartment,850000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4463433,150001.0
lonehill,17095,1 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4464314,1.0,1.0,1.0,RatesR 800,850000.0,,1.0,93.0,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,9139.78494623656,,Apartment,1200000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/tequila-sunrise/1-sunset-avenue/T4441461,350000.0
magaliessig,4757,2 Bed Apartment in Magaliessig,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/magaliessig/T4459399,2.0,1.0,1.0,LevyR 2500,820000.0,,1.0,98.0,,gauteng,johannesburg,sandton-and-bryanston-north,magaliessig,8367.34693877551,,Apartment,950000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/magaliessig/T4502962,130000.0
magaliessig,2872,2 Bed Apartment in Magaliessig,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/magaliessig/46-shingara-sands/24-petroy-street/T4261420,2.0,1.0,1.0,LevyR 2569,935000.0,,1.0,109.0,,gauteng,johannesburg,sandton-and-bryanston-north,magaliessig,8577.981651376147,,Apartment,1090000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/magaliessig/T4244936,155000.0
magaliessig,2731,2 Bed Apartment in Magaliessig,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/magaliessig/252-shingara-sands/24-petroy-street/T4350146,2.0,1.0,1.0,LevyR 2569,700000.0,,1.0,77.0,,gauteng,johannesburg,sandton-and-bryanston-north,magaliessig,9090.90909090909,,Apartment,1169000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/magaliessig/252-shingara-sands/20-petroy-drive/T4491144,469000.0
magaliessig,4831,2 Bed Apartment in Magaliessig,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/magaliessig/T4510720,2.0,1.0,,LevyR 2842,900000.0,,,98.0,,gauteng,johannesburg,sandton-and-bryanston-north,magaliessig,9183.673469387755,,Apartment,950000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/magaliessig/T4502962,50000.0
magaliessig,2834,2 Bed Apartment in Magaliessig,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/magaliessig/122-ss/26-petroy-drive/T4402135,2.0,2.0,1.0,RatesR 710,895000.0,1.0,1.0,97.0,97.0,gauteng,johannesburg,sandton-and-bryanston-north,magaliessig,9226.80412371134,9226.80412371134,Apartment,1230000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/magaliessig/T3861037,335000.0
magaliessig,4852,2 Bed Apartment in Magaliessig,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/magaliessig/T4484075,2.0,1.0,,LevyR 2239,940000.0,,1.0,98.0,,gauteng,johannesburg,sandton-and-bryanston-north,magaliessig,9591.836734693878,,Apartment,950000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/magaliessig/T4502962,10000.0
magaliessig,4854,2 Bed Apartment in Magaliessig,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/magaliessig/T4245025,2.0,1.0,1.0,LevyR 2239,940000.0,,1.0,98.0,,gauteng,johannesburg,sandton-and-bryanston-north,magaliessig,9591.836734693878,,Apartment,950000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/magaliessig/T4502962,10000.0
magaliessig,3990,2 Bed Apartment in Magaliessig,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/magaliessig/shingara-sands/24-petroy-drive/T4151814,2.0,1.0,1.0,,1050000.0,1.0,1.0,109.0,109.0,gauteng,johannesburg,sandton-and-bryanston-north,magaliessig,9633.02752293578,9633.02752293578,Apartment,1090000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/magaliessig/T4244936,40000.0
magaliessig,4964,2 Bed Apartment in Magaliessig,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/magaliessig/T4344241,2.0,2.5,,LevyR 2369,1099000.0,,,101.0,,gauteng,johannesburg,sandton-and-bryanston-north,magaliessig,10881.18811881188,,Apartment,1595000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/magaliessig/14-villa-monte/14-15-lewis-avenue/T4031098,496000.0
magaliessig,4974,2 Bed Apartment in Magaliessig,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/magaliessig/T4386785,2.0,2.0,1.0,,1100000.0,,1.0,101.0,,gauteng,johannesburg,sandton-and-bryanston-north,magaliessig,10891.089108910892,,Apartment,1595000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/magaliessig/14-villa-monte/14-15-lewis-avenue/T4031098,495000.0
maroeladal,17161,3 Bed Apartment in Maroeladal,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/maroeladal/T4504812,3.0,2.0,2.0,LevyR 2092,885000.0,1.0,1.0,102.0,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,maroeladal,8676.470588235294,,Apartment,1380000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/maroeladal/T4400368,495000.0
maroeladal,17162,3 Bed Apartment in Maroeladal,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/maroeladal/T4473241,3.0,2.0,,LevyR 3523,885000.0,,1.0,102.0,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,maroeladal,8676.470588235294,,Apartment,1380000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/maroeladal/T4400368,495000.0
maroeladal,17907,3 Bed Apartment in Maroeladal,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/maroeladal/T4359372,3.0,2.0,1.0,LevyR 2896,1620000.0,1.0,1.0,153.0,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,maroeladal,10588.235294117647,,Apartment,1999999.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/maroeladal/2103-cedar-acre-estate/39-inchanga-road/T4458910,379999.0
maroeladal,17701,3 Bed Apartment in Maroeladal,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/maroeladal/1212-cedar-west-avenue/T4505773,3.0,2.0,,,1300000.0,,1.0,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,maroeladal,,,Apartment,1450000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/maroeladal/9-cedar-acres/959-inchanga-road/T4365843,150000.0
melrose,918,3 Bed Apartment in Melrose,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose/T4445882,3.0,2.5,,RatesR 2195,1850000.0,1.0,1.0,164.0,8000.0,gauteng,johannesburg,rosebank-and-parktown,melrose,11280.487804878048,231.25,Apartment,3900000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose/T3766728,2050000.0
melrose,785,1 Bed Apartment in Melrose,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose/T4454844,1.0,1.0,1.0,LevyR 2437,1375000.0,1.0,1.0,52.0,,gauteng,johannesburg,rosebank-and-parktown,melrose,26442.30769230769,,Apartment,2149000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose/T4373615,774000.0
melrose,885,1 Bed Apartment in Melrose,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose/T3387904,1.0,1.0,1.0,LevyR 1758,1700000.0,1.0,1.0,52.0,,gauteng,johannesburg,rosebank-and-parktown,melrose,32692.30769230769,,Apartment,2149000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose/T4373615,449000.0
melrose,1778,3 Bed Apartment in Melrose,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose/T3925234,3.0,2.0,1.0,,2299000.0,1.0,,,,gauteng,johannesburg,rosebank-and-parktown,melrose,,,Apartment,2500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose/302-melrose-court/12-tottenham-avenue/T4190484,201000.0
melrose,2191,3 Bed Apartment in Melrose,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose/T3960947,3.0,2.5,1.0,,1590000.0,1.0,,,,gauteng,johannesburg,rosebank-and-parktown,melrose,,,Apartment,2500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose/302-melrose-court/12-tottenham-avenue/T4190484,910000.0
melrose,2377,3 Bed Apartment in Melrose,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose/T4513234,3.0,2.0,1.0,,1950000.0,1.0,1.0,,,gauteng,johannesburg,rosebank-and-parktown,melrose,,,Apartment,2500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose/302-melrose-court/12-tottenham-avenue/T4190484,550000.0
melrose-arch,735,2 Bed Apartment in Melrose Arch,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose-arch/T4210873,2.0,2.0,1.0,LevyR 4124,1150000.0,1.0,1.0,143.0,,gauteng,johannesburg,rosebank-and-parktown,melrose-arch,8041.958041958042,,Apartment,5100000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose-arch/T4165706,3950000.0
melrose-arch,1888,2 Bed Apartment in Melrose Arch,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose-arch/T4414843,2.0,2.0,1.0,,3200000.0,1.0,,157.0,,gauteng,johannesburg,rosebank-and-parktown,melrose-arch,20382.165605095543,,Apartment,3800000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose-arch/T2437508,600000.0
